Date,Time,vehicle_id,round_id,Status,Location
2025/7/14,14:01:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:02:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:03:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:04:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:05:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:06:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:07:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:08:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:09:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:10:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:11:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:12:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:13:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:14:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:15:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:16:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:17:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:18:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:19:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:20:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:21:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:22:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:23:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:24:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:25:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:26:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:27:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:28:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:29:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:30:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:31:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:32:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:33:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:34:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:35:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:36:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:37:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:38:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:39:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:40:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:41:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:42:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:43:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:44:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:45:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:46:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:47:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:48:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:49:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:50:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:51:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:52:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:53:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:54:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:55:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:56:00,V002,round1,休息中,"24.14690, 120.68390"
2025/7/14,14:57:00,V002,round2,從 起點 出發,"24.14690, 120.68390"
2025/7/14,14:58:00,V002,round2,移動中,"24.14743, 120.67380"
2025/7/14,14:59:00,V002,round2,移動中,"24.15583, 120.66209"
2025/7/14,15:00:00,V002,round2,移動中,"24.16282, 120.64940"
2025/7/14,15:01:00,V002,round2,移動中,"24.17047, 120.63740"
2025/7/14,15:02:00,V002,round2,移動中,"24.17827, 120.62525"
2025/7/14,15:03:00,V002,round2,移動中,"24.18446, 120.61217"
2025/7/14,15:04:00,V002,round2,移動中,"24.18201, 120.59797"
2025/7/14,15:05:00,V002,round2,移動中,"24.18679, 120.58440"
2025/7/14,15:06:00,V002,round2,移動中,"24.18688, 120.57360"
2025/7/14,15:07:00,V002,round2,移動中,"24.20081, 120.57012"
2025/7/14,15:08:00,V002,round2,移動中,"24.21039, 120.55929"
2025/7/14,15:09:00,V002,round2,移動中,"24.21752, 120.54702"
2025/7/14,15:10:00,V002,round2,移動中,"24.20921, 120.53984"
2025/7/14,15:11:00,V002,round2,抵達 P041,"24.20500, 120.53000"
2025/7/14,15:12:00,V002,round2,配送中 (P041),"24.20500, 120.53000"
2025/7/14,15:13:00,V002,round2,配送中 (P041),"24.20500, 120.53000"
2025/7/14,15:14:00,V002,round2,配送中 (P041),"24.20500, 120.53000"
2025/7/14,15:16:00,V002,round2,從 P041 出發,"24.20500, 120.53000"
2025/7/14,15:17:00,V002,round2,移動中,"24.20818, 120.53017"
2025/7/14,15:18:00,V002,round2,移動中,"24.21158, 120.53087"
2025/7/14,15:19:00,V002,round2,移動中,"24.21261, 120.52811"
2025/7/14,15:20:00,V002,round2,移動中,"24.21375, 120.52554"
2025/7/14,15:21:00,V002,round2,移動中,"24.21573, 120.52374"
2025/7/14,15:22:00,V002,round2,移動中,"24.21707, 120.52054"
2025/7/14,15:23:00,V002,round2,移動中,"24.21808, 120.51722"
2025/7/14,15:24:00,V002,round2,移動中,"24.21899, 120.51387"
2025/7/14,15:25:00,V002,round2,移動中,"24.21859, 120.51044"
2025/7/14,15:26:00,V002,round2,移動中,"24.21915, 120.50707"
2025/7/14,15:27:00,V002,round2,移動中,"24.22021, 120.50377"
2025/7/14,15:28:00,V002,round2,抵達 P044,"24.22000, 120.50000"
2025/7/14,15:29:00,V002,round2,配送中 (P044),"24.22000, 120.50000"
2025/7/14,15:30:00,V002,round2,配送中 (P044),"24.22000, 120.50000"
2025/7/14,15:31:00,V002,round2,配送中 (P044),"24.22000, 120.50000"
2025/7/14,15:33:00,V002,round2,從 P044 出發,"24.22000, 120.50000"
2025/7/14,15:34:00,V002,round2,移動中,"24.21860, 120.50894"
2025/7/14,15:35:00,V002,round2,移動中,"24.22614, 120.51273"
2025/7/14,15:36:00,V002,round2,移動中,"24.23430, 120.51619"
2025/7/14,15:37:00,V002,round2,移動中,"24.24243, 120.51978"
2025/7/14,15:38:00,V002,round2,移動中,"24.25057, 120.52332"
2025/7/14,15:39:00,V002,round2,移動中,"24.25860, 120.52688"
2025/7/14,15:40:00,V002,round2,移動中,"24.26677, 120.53036"
2025/7/14,15:41:00,V002,round2,移動中,"24.27493, 120.53385"
2025/7/14,15:42:00,V002,round2,移動中,"24.28304, 120.53720"
2025/7/14,15:43:00,V002,round2,移動中,"24.29056, 120.54171"
2025/7/14,15:44:00,V002,round2,移動中,"24.29317, 120.55016"
2025/7/14,15:45:00,V002,round2,移動中,"24.29550, 120.55873"
2025/7/14,15:46:00,V002,round2,移動中,"24.29783, 120.56730"
2025/7/14,15:47:00,V002,round2,移動中,"24.30021, 120.57586"
2025/7/14,15:48:00,V002,round2,移動中,"24.30252, 120.58443"
2025/7/14,15:49:00,V002,round2,移動中,"24.30476, 120.59287"
2025/7/14,15:50:00,V002,round2,移動中,"24.30663, 120.60154"
2025/7/14,15:51:00,V002,round2,移動中,"24.30741, 120.61038"
2025/7/14,15:52:00,V002,round2,移動中,"24.30709, 120.61925"
2025/7/14,15:53:00,V002,round2,移動中,"24.30496, 120.62785"
2025/7/14,15:54:00,V002,round2,移動中,"24.30119, 120.63588"
2025/7/14,15:55:00,V002,round2,移動中,"24.29634, 120.64330"
2025/7/14,15:56:00,V002,round2,移動中,"24.29078, 120.65019"
2025/7/14,15:57:00,V002,round2,移動中,"24.28642, 120.65793"
2025/7/14,15:58:00,V002,round2,移動中,"24.28149, 120.66531"
2025/7/14,15:59:00,V002,round2,移動中,"24.27549, 120.67185"
2025/7/14,16:00:00,V002,round2,移動中,"24.27089, 120.67934"
2025/7/14,16:01:00,V002,round2,移動中,"24.26999, 120.68813"
2025/7/14,16:02:00,V002,round2,移動中,"24.27059, 120.69333"
2025/7/14,16:03:00,V002,round2,移動中,"24.27941, 120.69397"
2025/7/14,16:04:00,V002,round2,移動中,"24.28822, 120.69512"
2025/7/14,16:05:00,V002,round2,移動中,"24.29700, 120.69640"
2025/7/14,16:06:00,V002,round2,移動中,"24.30554, 120.69883"
2025/7/14,16:07:00,V002,round2,移動中,"24.31149, 120.70435"
2025/7/14,16:08:00,V002,round2,移動中,"24.31050, 120.71277"
2025/7/14,16:09:00,V002,round2,抵達 P025,"24.31240, 120.71760"
2025/7/14,16:10:00,V002,round2,配送中 (P025),"24.31240, 120.71760"
2025/7/14,16:11:00,V002,round2,配送中 (P025),"24.31240, 120.71760"
2025/7/14,16:12:00,V002,round2,配送中 (P025),"24.31240, 120.71760"
2025/7/14,16:14:00,V002,round2,從 P025 出發,"24.31240, 120.71760"
2025/7/14,16:15:00,V002,round2,移動中,"24.31055, 120.71246"
2025/7/14,16:16:00,V002,round2,移動中,"24.31200, 120.70407"
2025/7/14,16:17:00,V002,round2,移動中,"24.31439, 120.69738"
2025/7/14,16:18:00,V002,round2,移動中,"24.30927, 120.70009"
2025/7/14,16:19:00,V002,round2,移動中,"24.30122, 120.69732"
2025/7/14,16:20:00,V002,round2,移動中,"24.29290, 120.69554"
2025/7/14,16:21:00,V002,round2,移動中,"24.28446, 120.69445"
2025/7/14,16:22:00,V002,round2,移動中,"24.27600, 120.69340"
2025/7/14,16:23:00,V002,round2,移動中,"24.26754, 120.69242"
2025/7/14,16:24:00,V002,round2,移動中,"24.25909, 120.69143"
2025/7/14,16:25:00,V002,round2,移動中,"24.25063, 120.69041"
2025/7/14,16:26:00,V002,round2,移動中,"24.24220, 120.68924"
2025/7/14,16:27:00,V002,round2,移動中,"24.23390, 120.68735"
2025/7/14,16:28:00,V002,round2,移動中,"24.22606, 120.68405"
2025/7/14,16:29:00,V002,round2,移動中,"24.21927, 120.67894"
2025/7/14,16:30:00,V002,round2,移動中,"24.21373, 120.67249"
2025/7/14,16:31:00,V002,round2,移動中,"24.20962, 120.66504"
2025/7/14,16:32:00,V002,round2,移動中,"24.20629, 120.65725"
2025/7/14,16:33:00,V002,round2,移動中,"24.20234, 120.65695"
2025/7/14,16:34:00,V002,round2,移動中,"24.19461, 120.65866"
2025/7/14,16:35:00,V002,round2,移動中,"24.18729, 120.66303"
2025/7/14,16:36:00,V002,round2,移動中,"24.17992, 120.66727"
2025/7/14,16:37:00,V002,round2,移動中,"24.17272, 120.67154"
2025/7/14,16:38:00,V002,round2,移動中,"24.16458, 120.67399"
2025/7/14,16:39:00,V002,round2,移動中,"24.15648, 120.67664"
2025/7/14,16:40:00,V002,round2,移動中,"24.14828, 120.67839"
2025/7/14,16:41:00,V002,round2,抵達 起點,"24.14690, 120.68390"
